external_id,name,price,currency,spec_text,color,unit,size,origin,care_instructions,image_url,image_local_path,product_url,stock_status,fetched_at
514694,唐菖蒲（劍蘭）-紅色,55.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514694,,2026-03-09 06:35:29
514693,單頭菊花 - 白色乒乓菊,55.0,HKD,"5枝
10枝",,"5枝
10枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514693,,2026-03-09 06:35:47
514692,單頭菊花 - 黃色乒乓菊,55.0,HKD,"5枝
10枝",,"5枝
10枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514692,,2026-03-09 06:35:55
514691,頭菊花 - 粉色乒乓菊,55.0,HKD,"5枝
10枝",,"5枝
10枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514691,,2026-03-09 06:36:02
514690,向日葵 (橘黃黑心),30.0,HKD,"1枝
5枝",,"1枝
5枝",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514690,,2026-03-09 06:36:10
514689,天堂鳥,25.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/514689,,2026-03-09 06:36:18
511873,【進口次日】厄瓜多爾 美玫 (可選色),140.0,HKD,,"紅色Freedom
白色Candlelight
白色Playa Blanca
粉紅色Hermosa
粉紅色Jessica
粉紅色Pink Floyd
粉紅色PinkMondial
粉紅色Pink Xpression
粉紅色Rosita Vendela
粉紅色Shimmer
粉紅色Quicksand
粉紫色Cool Down
深粉色Saga
紫色Deep Purple
紫色Ocean Song",,,,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/511873,,2026-03-09 06:36:26
511859,【進口次日】荷蘭 鬱金香 Tulip (可選色),100.0,HKD,10枝,"橙色
粉紅色
紅色
黃色
深紫色
淺紫色",10枝,,,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/511859,,2026-03-09 06:36:32
511847,【進口次日】荷蘭 馬蹄蘭 Calla (可選色),105.0,HKD,5枝,"白色
黃色
橙紅色
紅色
粉紅色",5枝,,,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/511847,,2026-03-09 06:36:39
517295,單頭玫瑰 -火靈鳥,140.0,HKD,"10枝
20支",,"10枝
20支",,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517295,,2026-03-09 06:18:49
517278,葉類 -朱蕉,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517278,,2026-03-09 06:20:26
517277,葉類 -巴西葉,40.0,HKD,,,,,廣州,,https://cms-static.cdn.91app.hk/images/original/67/410bf00c-2a34-46b8-84e7-71bbf6309319-1706089188-i345hgvyir_d.gif,,https://www.brighten.hk/SalePage/Index/517277,,2026-03-09 06:20:33
